nominee_id,nominee_name,nominator_id,nominator_name,year,type
4401,"Erich Hückel",14306,"K Vetter",1966,C
4401,"Erich Hückel",5084,"Richard Kuhn",1966,C
4401,"Erich Hückel",10837,"R Mecke",1957,C
4401,"Erich Hückel",13910,"Hermann Hartmann ",1965,C
4401,"Erich Hückel",15682,"Gerhard N Schrauzer",1970,C
4401,"Erich Hückel",14203,"Heinz Maier-Leibnitz",1969,C
4401,"Erich Hückel",14203,"Heinz Maier-Leibnitz",1970,C
4401,"Erich Hückel",14270,"G Manecke",1966,C
4401,"Erich Hückel",10904,"Gerold Karl Schwarzenbach",1969,C
4401,"Erich Hückel",14172,"H T Witt",1969,C
4401,"Erich Hückel",14269,"R F Jahr",1966,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1965,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1966,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1964,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1968,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1963,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1969,C
494,"Fritz Arndt",3212,"Karl Johann Freudenberg",1967,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1965,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1966,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1968,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1969,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1967,C
10657,"Georg Wittig",3212,"Karl Johann Freudenberg",1970,C
10657,"Georg Wittig",15575,"R A Shaw",1969,C
10657,"Georg Wittig",15648,"F C Brown",1970,C
10657,"Georg Wittig",13370,"Heinz August Staab",1964,C
10657,"Georg Wittig",15574,"K F Jahr",1969,C
10657,"Georg Wittig",10910,"G Hesse",1958,C
10657,"Georg Wittig",10910,"G Hesse",1967,C
10657,"Georg Wittig",14292,"Ferdinand Bohlmann",1969,C
10657,"Georg Wittig",14292,"Ferdinand Bohlmann",1966,C
10657,"Georg Wittig",10556,"C.J. F Böttcher",1958,C
10657,"Georg Wittig",14647,"A Treibs",1967,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1966,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1967,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1968,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1964,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1970,C
10657,"Georg Wittig",10539,"Johannes Hans Daniel Jensen",1969,C
10657,"Georg Wittig",15650,"Emanuel Vogel ",1970,C
10657,"Georg Wittig",15649,"Lothar Jaenicke",1970,C
10657,"Georg Wittig",15656,"A Novelli",1970,C
10657,"Georg Wittig",10989,"U Hofmann",1964,C
10657,"Georg Wittig",15595,"Alexander Schönberg",1969,C
10657,"Georg Wittig",10917,"Henri Normant",1960,C
10657,"Georg Wittig",10917,"Henri Normant",1958,C
10657,"Georg Wittig",11074,"G Schiemann",1966,C
10657,"Georg Wittig",14720,"F Micheel",1968,C
10657,"Georg Wittig",14642,"H J Bestmann",1967,C
10657,"Georg Wittig",8746,"Hermann Staudinger",1965,C
10657,"Georg Wittig",10731,"W Kern",1968,C
10657,"Georg Wittig",5722,"Feodor Lynen",1967,C
10657,"Georg Wittig",10592,"Charles Prévost",1960,C
10657,"Georg Wittig",14293,"W Theilacker",1966,C
10657,"Georg Wittig",14646,"W Lüttke",1967,C
10657,"Georg Wittig",14749,"E Müller",1967,C
10657,"Georg Wittig",13980,"J.I.G. Cadogan",1965,C
10657,"Georg Wittig",14643,"H Behrens",1967,C
10657,"Georg Wittig",11144,"H Stetter",1961,C
10657,"Georg Wittig",11144,"H Stetter",1967,C
10657,"Georg Wittig",13047,"R Tschesche",1963,C
10657,"Georg Wittig",14270,"G Manecke",1969,C
10657,"Georg Wittig",14721,"A Wettstein",1968,C
10657,"Georg Wittig",14721,"A Wettstein",1969,C
10657,"Georg Wittig",11073,"F Asinger",1967,C
10657,"Georg Wittig",14645,"H Hofmann",1967,C
10657,"Georg Wittig",10999,"C Martius",1969,C
10657,"Georg Wittig",14719,"F Mathis",1968,C
10657,"Georg Wittig",4159,"Walter Hieber",1967,C
10657,"Georg Wittig",11160,"M Viscontini",1968,C
10657,"Georg Wittig",1359,"Hans Brockmann",1968,C
10657,"Georg Wittig",10496,"C Mahr",1968,C
10657,"Georg Wittig",7663,"Walter Reppe",1964,C
10657,"Georg Wittig",10501,"H Böhme",1968,C
10657,"Georg Wittig",13371,"Rudolf Criegee",1964,C
10657,"Georg Wittig",14644,"K Brodersen",1967,C
10657,"Georg Wittig",14718,"Thomas Kauffmann",1968,C
10657,"Georg Wittig",10835,"H Bredereck",1965,C
10657,"Georg Wittig",14732,"D Ivanoff",1968,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1965,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1966,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1968,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1969,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1967,C
14005,"Alfred Rieche",3212,"Karl Johann Freudenberg",1970,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1965,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1966,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1968,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1969,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1967,C
13371,"Rudolf Criegee",3212,"Karl Johann Freudenberg",1970,C
13371,"Rudolf Criegee",13892,"Paul Doughty Bartlett ",1969,C
782,"George Wells Beadle",10613,"A Müntzing",1954,C
782,"George Wells Beadle",6764,"John H Northrop",1950,C
782,"George Wells Beadle",10612,"G Bonnier",1954,C
782,"George Wells Beadle",7974,"John Runnström",1954,C
782,"George Wells Beadle",1647,"Torbjörn O Caspersson",1954,C
9015,"Edward Lawrie Tatum",10613,"A Müntzing",1954,C
9015,"Edward Lawrie Tatum",10612,"G Bonnier",1954,C
9015,"Edward Lawrie Tatum",7974,"John Runnström",1954,C
9015,"Edward Lawrie Tatum",1647,"Torbjörn O Caspersson",1954,C
11157,"Ronald George Wreyford Norrish",14624,"Zoltán Gábor Szabó",1967,C
11157,"Ronald George Wreyford Norrish",14622,"John Wilfrid Linnett",1967,C
11157,"Ronald George Wreyford Norrish",4461,"Sir Christopher Kelk Ingold",1961,C
11157,"Ronald George Wreyford Norrish",1811,"Stig M Claesson",1967,C
11157,"Ronald George Wreyford Norrish",14623,"John Howard Purnell",1967,C
11157,"Ronald George Wreyford Norrish",4154,"Jaroslav Heyrovský",1964,C
11157,"Ronald George Wreyford Norrish",11093,"A Ölander",1966,C
11157,"Ronald George Wreyford Norrish",13992,"Hans Heinrich Günthard",1965,C
4719,"Paul Karrer",1345,"Emile Briner",1933,C
4719,"Paul Karrer",5714,"Oscar Lutz",1934,C
4719,"Paul Karrer",6114,"Rudolphe Mellet",1937,C
4719,"Paul Karrer",9751,"Hans K von Euler-Chelpin",1937,C
4719,"Paul Karrer",9751,"Hans K von Euler-Chelpin",1935,C
4719,"Paul Karrer",9751,"Hans K von Euler-Chelpin",1936,C
4719,"Paul Karrer",9751,"Hans K von Euler-Chelpin",1932,C
4719,"Paul Karrer",1293,"Kurt Brass",1933,C
4719,"Paul Karrer",7584,"Prafulla Ray",1935,C
4719,"Paul Karrer",8805,"Aurel Stodola",1936,C
4719,"Paul Karrer",3026,"Hans Fischer",1934,C
4719,"Paul Karrer",3026,"Hans Fischer",1933,C
4719,"Paul Karrer",3026,"Hans Fischer",1937,C
4719,"Paul Karrer",6332,"Prafulla Mitter",1935,C
4719,"Paul Karrer",9743,"Anton von Eiselsberg",1937,C
4719,"Paul Karrer",9743,"Anton von Eiselsberg",1936,C
4719,"Paul Karrer",9743,"Anton von Eiselsberg",1932,C
4719,"Paul Karrer",3562,"Ross A Gortner",1933,C
4719,"Paul Karrer",2623,"Paul Dutoit",1937,C
4719,"Paul Karrer",8709,"Ernst Späth",1935,C
4719,"Paul Karrer",755,"Karl H Bauer",1934,C
4719,"Paul Karrer",7994,"Leopold Ruzicka",1934,C
4719,"Paul Karrer",2560,"Marcel Duboux",1937,C
4719,"Paul Karrer",9927,"Julius Wagner-Jauregg",1932,C
4719,"Paul Karrer",10161,"Georg Wiegner",1934,C
4719,"Paul Karrer",3523,"Henri Goldstein",1937,C
4719,"Paul Karrer",630,"Clyde H Bailey",1933,C
4719,"Paul Karrer",4832,"Alexander Kiesel",1935,C
7233,"Amé Pictet",1345,"Emile Briner",1933,C
7233,"Amé Pictet",8995,"Joseph Tambor",1917,C
7233,"Amé Pictet",8995,"Joseph Tambor",1924,C
7233,"Amé Pictet",7975,"Hans Rupe",1926,C
7233,"Amé Pictet",1513,"Eyvind Bödtker",1932,C
7233,"Amé Pictet",1513,"Eyvind Bödtker",1930,C
7233,"Amé Pictet",1513,"Eyvind Bödtker",1931,C
7233,"Amé Pictet",7965,"Paul Ruggli",1926,C
7233,"Amé Pictet",5302,"Henry Le Châtelier",1920,C
7233,"Amé Pictet",2988,"Hans E Fierz-David",1929,C
7233,"Amé Pictet",2980,"Fritz Fichter",1926,C
3787,"Otto Hahn",7283,"Max K Planck",1930,C
3787,"Otto Hahn",7283,"Max K Planck",1936,C
3787,"Otto Hahn",7283,"Max K Planck",1934,C
3787,"Otto Hahn",7283,"Max K Planck",1929,C
3787,"Otto Hahn",7283,"Max K Planck",1933,C
3787,"Otto Hahn",7283,"Max K Planck",1937,C
3787,"Otto Hahn",10109,"Arne Westgren",1944,C
3787,"Otto Hahn",10109,"Arne Westgren",1945,C
3787,"Otto Hahn",10109,"Arne Westgren",1946,C
3787,"Otto Hahn",10109,"Arne Westgren",1943,C
3787,"Otto Hahn",10109,"Arne Westgren",1941,C
3787,"Otto Hahn",10109,"Arne Westgren",1942,C
3787,"Otto Hahn",2331,"Adolf Deissmann",1936,C
3787,"Otto Hahn",2331,"Adolf Deissmann",1937,C
3787,"Otto Hahn",6960,"Wilhelm Palmaer",1942,C
3787,"Otto Hahn",4533,"Frans M Jaeger",1941,C
3787,"Otto Hahn",3517,"Heinrich Goldschmidt",1925,C
3787,"Otto Hahn",3517,"Heinrich Goldschmidt",1924,C
3787,"Otto Hahn",6650,"Walther H Nernst",1934,C
3787,"Otto Hahn",2903,"Kasimir Fajans",1925,C
3787,"Otto Hahn",9713,"Adolf J von Baeyer",1914,C
3787,"Otto Hahn",8915,"Theodor Svedberg",1939,C
3787,"Otto Hahn",6616,"Bernhard Naunyn",1923,C
6097,"Lise Meitner",7283,"Max K Planck",1930,C
6097,"Lise Meitner",7283,"Max K Planck",1936,C
6097,"Lise Meitner",7283,"Max K Planck",1934,C
6097,"Lise Meitner",7283,"Max K Planck",1929,C
6097,"Lise Meitner",7283,"Max K Planck",1933,C
6097,"Lise Meitner",7283,"Max K Planck",1937,C
6097,"Lise Meitner",2331,"Adolf Deissmann",1936,C
6097,"Lise Meitner",2331,"Adolf Deissmann",1937,C
6097,"Lise Meitner",6960,"Wilhelm Palmaer",1942,C
6097,"Lise Meitner",1118,"Niels Bohr",1947,C
6097,"Lise Meitner",1118,"Niels Bohr",1948,C
6097,"Lise Meitner",4533,"Frans M Jaeger",1941,C
6097,"Lise Meitner",2417,"Nil R Dhar",1947,C
6097,"Lise Meitner",3517,"Heinrich Goldschmidt",1925,C
6097,"Lise Meitner",3517,"Heinrich Goldschmidt",1924,C
6097,"Lise Meitner",2903,"Kasimir Fajans",1925,C
6097,"Lise Meitner",2903,"Kasimir Fajans",1946,C
6097,"Lise Meitner",8915,"Theodor Svedberg",1939,C
6097,"Lise Meitner",4889,"Oskar Klein",1948,C
2990,"Louis F Fieser",564,"Maurice Auméras",1955,C
2990,"Louis F Fieser",10648,"H Doeuvre",1955,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1968,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1964,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1963,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1969,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1966,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1965,C
11115,"Gerhard Schramm",1487,"Adolf F Butenandt",1967,C
11115,"Gerhard Schramm",13039,"Hans Hohn",1963,C
11115,"Gerhard Schramm",6764,"John H Northrop",1960,C
11115,"Gerhard Schramm",13363,"F A Henglein",1964,C
3520,"Victor M Goldschmidt",3933,"Odd Hassel",1940,C
3520,"Victor M Goldschmidt",1859,"Alfred Coehn",1931,C
3520,"Victor M Goldschmidt",7283,"Max K Planck",1932,C
3520,"Victor M Goldschmidt",7283,"Max K Planck",1931,C
3520,"Victor M Goldschmidt",4159,"Walter Hieber",1930,C
3520,"Victor M Goldschmidt",7958,"Otto Ruff",1936,C
3520,"Victor M Goldschmidt",1416,"Waldemar Brögger",1929,C
3520,"Victor M Goldschmidt",3758,"Fritz Haber",1933,C
3520,"Victor M Goldschmidt",3758,"Fritz Haber",1934,C
3520,"Victor M Goldschmidt",1064,"Edwin Blanck",1931,C
3520,"Victor M Goldschmidt",2331,"Adolf Deissmann",1932,C
3933,"Odd Hassel",14680,"K Closs",1968,C
3933,"Odd Hassel",10302,"Robert Burns Woodward",1969,C
3933,"Odd Hassel",13908,"Venancio Deulofeu",1967,C
3933,"Odd Hassel",13908,"Venancio Deulofeu",1969,C
3933,"Odd Hassel",13908,"Venancio Deulofeu",1966,C
3933,"Odd Hassel",13908,"Venancio Deulofeu",1965,C
3933,"Odd Hassel",13908,"Venancio Deulofeu",1968,C
3933,"Odd Hassel",14665,"J Dale",1967,C
3933,"Odd Hassel",14665,"J Dale",1968,C
3933,"Odd Hassel",9289,"Sir Alexander Robertus Todd",1968,C
3933,"Odd Hassel",9289,"Sir Alexander Robertus Todd",1967,C
3933,"Odd Hassel",9289,"Sir Alexander Robertus Todd",1969,C
3933,"Odd Hassel",4324,"Bernardo Alberto Houssay",1969,C
3933,"Odd Hassel",10975,"O Bastiansen",1968,C
3933,"Odd Hassel",10975,"O Bastiansen",1963,C
3933,"Odd Hassel",10820,"Tadeusz Urbański",1960,C
3933,"Odd Hassel",15596,"Edgar Heilbronner",1969,C
3933,"Odd Hassel",14295,"K Biermann",1966,C
4054,"Victor Henri",2831,"Jacques Errera",1938,C
2016,"Lyman C Craig",11086,"G R Pomerat",1969,C
2016,"Lyman C Craig",10490,"L G Longsworth",1952,C
2016,"Lyman C Craig",10490,"L G Longsworth",1959,C
2016,"Lyman C Craig",10490,"L G Longsworth",1956,C
2016,"Lyman C Craig",10490,"L G Longsworth",1955,C
2016,"Lyman C Craig",10490,"L G Longsworth",1953,C
2016,"Lyman C Craig",10490,"L G Longsworth",1954,C
2016,"Lyman C Craig",10490,"L G Longsworth",1957,C
2016,"Lyman C Craig",10490,"L G Longsworth",1960,C
2016,"Lyman C Craig",10490,"L G Longsworth",1958,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1957,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1956,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1959,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1953,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1958,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1954,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1952,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1960,C
2016,"Lyman C Craig",10489,"T Shedlowsky",1955,C
2016,"Lyman C Craig",10488,"D A MacInnes",1953,C
2016,"Lyman C Craig",10488,"D A MacInnes",1960,C
2016,"Lyman C Craig",10488,"D A MacInnes",1957,C
2016,"Lyman C Craig",10488,"D A MacInnes",1958,C
2016,"Lyman C Craig",10488,"D A MacInnes",1955,C
2016,"Lyman C Craig",10488,"D A MacInnes",1954,C
2016,"Lyman C Craig",10488,"D A MacInnes",1959,C
2016,"Lyman C Craig",10488,"D A MacInnes",1952,C
2016,"Lyman C Craig",8764,"William Howard Stein",1965,C
2016,"Lyman C Craig",15531,"Colin John Owen Rhonabwy Morris",1969,C
2016,"Lyman C Craig",10714,"D A McInnes",1956,C
2875,"Henry Eyring",11128,"N C Baenziger",1961,C
2875,"Henry Eyring",4320,"Olof A Hougen",1944,C
2875,"Henry Eyring",14674,"J Regnier",1968,C
2875,"Henry Eyring",8626,"Charles P Smyth",1963,C
2875,"Henry Eyring",13995,"Jean Salvinien",1969,C
2875,"Henry Eyring",13360,"R Wolfgang",1970,C
2875,"Henry Eyring",15535,"David Morris Grant",1969,C
2875,"Henry Eyring",13339,"Joseph Jordan",1964,C
2875,"Henry Eyring",15534,"John Calvin Giddings",1969,C
2875,"Henry Eyring",10961,"R P Mitra",1959,C
2875,"Henry Eyring",8538,"Lars Gunnar Sillén",1950,C
2875,"Henry Eyring",10880,"John O’Mara Bockris",1958,C
2875,"Henry Eyring",9309,"Eero Tommila",1959,C
2875,"Henry Eyring",9309,"Eero Tommila",1960,C
2875,"Henry Eyring",13902,"R Lumry",1965,C
2875,"Henry Eyring",14673,"Aron Kuppermann",1968,C
2875,"Henry Eyring",15537,"Austin Levy Wahrhaftig",1969,C
2875,"Henry Eyring",11156,"Per Olov Löwdin",1970,C
2875,"Henry Eyring",11129,"R T Sanderson",1961,C
2875,"Henry Eyring",15615,"R Pauncz",1970,C
2875,"Henry Eyring",13019,"Manfred Eigen",1970,C
2875,"Henry Eyring",13019,"Manfred Eigen",1969,C
2875,"Henry Eyring",4212,"Joseph Oakland Hirschfelder",1950,C
2875,"Henry Eyring",15536,"Hans Primas",1969,C
2875,"Henry Eyring",13021,"Paul Gross",1963,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1955,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1953,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1954,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1956,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1957,C
8188,"Hermann Irving Schlesinger",8323,"Glenn Theodore Seaborg",1958,C
8188,"Hermann Irving Schlesinger",10903,"Otto Dann",1958,C
8188,"Hermann Irving Schlesinger",10995,"E Thilo",1959,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1961,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1953,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1960,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1955,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1952,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1950,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1954,C
8188,"Hermann Irving Schlesinger",7631,"Tadeus Reichstein",1959,C
8188,"Hermann Irving Schlesinger",10564,"J Goubeau",1957,C
8188,"Hermann Irving Schlesinger",10564,"J Goubeau",1953,C
8188,"Hermann Irving Schlesinger",10824,"H Taube",1957,C
8188,"Hermann Irving Schlesinger",2485,"Edward A Doisy",1960,C
8188,"Hermann Irving Schlesinger",10601,"V M Micovic",1954,C
8188,"Hermann Irving Schlesinger",1853,"Klaus Clusius",1961,C
8188,"Hermann Irving Schlesinger",10600,"Oskar Max Glemser",1954,C
8188,"Hermann Irving Schlesinger",10902,"Theodor Wieland",1958,C
8188,"Hermann Irving Schlesinger",9461,"Harold Clayton Urey",1953,C
8188,"Hermann Irving Schlesinger",10602,"Gj Stefanovic",1954,C
5529,"Fritz Albert Lipmann",3240,"Claude Fromageot",1952,C
5529,"Fritz Albert Lipmann",3240,"Claude Fromageot",1950,C
5529,"Fritz Albert Lipmann",10500,"Christian de Duve",1952,C
4154,"Jaroslav Heyrovský",10968,"V Kubelka",1959,C
4154,"Jaroslav Heyrovský",1778,"Jaroslav Chloupek",1940,C
4154,"Jaroslav Heyrovský",9305,"Oldrich Tomicek",1947,C
4154,"Jaroslav Heyrovský",9305,"Oldrich Tomicek",1940,C
4154,"Jaroslav Heyrovský",10973,"J Hostomsky",1959,C
4154,"Jaroslav Heyrovský",10721,"A Ernest",1956,C
4154,"Jaroslav Heyrovský",10966,"M Gregor",1959,C
4154,"Jaroslav Heyrovský",8946,"Richard L M Synge",1957,C
4154,"Jaroslav Heyrovský",10964,"J Vasatko",1959,C
4154,"Jaroslav Heyrovský",7495,"Otakar Quadrat",1947,C
4154,"Jaroslav Heyrovský",7495,"Otakar Quadrat",1957,C
4154,"Jaroslav Heyrovský",7495,"Otakar Quadrat",1956,C
4154,"Jaroslav Heyrovský",10970,"D Pristavka",1959,C
4154,"Jaroslav Heyrovský",7400,"Vladimir Prelog",1953,C
4154,"Jaroslav Heyrovský",10720,"J Kostir",1956,C
4154,"Jaroslav Heyrovský",3453,"Jan Gillis",1950,C
4154,"Jaroslav Heyrovský",7302,"Frantisek Plzák",1940,C
4154,"Jaroslav Heyrovský",10716,"J Milbauer",1956,C
4154,"Jaroslav Heyrovský",10716,"J Milbauer",1940,C
4154,"Jaroslav Heyrovský",10716,"J Milbauer",1956,C
4154,"Jaroslav Heyrovský",10722,"E Svagr",1940,C
4154,"Jaroslav Heyrovský",10722,"E Svagr",1956,C
4154,"Jaroslav Heyrovský",10967,"F Kozmal",1959,C
4154,"Jaroslav Heyrovský",11797,"V Krepelka",1940,C
4154,"Jaroslav Heyrovský",8933,"Wojciech Swiętosławski",1950,C
4154,"Jaroslav Heyrovský",1517,"Wilhelm Böttger",1934,C
4154,"Jaroslav Heyrovský",10974,"M Dillinger",1959,C
4154,"Jaroslav Heyrovský",10723,"R Barta",1956,C
4154,"Jaroslav Heyrovský",7994,"Leopold Ruzicka",1952,C
4154,"Jaroslav Heyrovský",7994,"Leopold Ruzicka",1953,C
4154,"Jaroslav Heyrovský",7994,"Leopold Ruzicka",1954,C
4154,"Jaroslav Heyrovský",9905,"Emil Votocek",1940,C
4154,"Jaroslav Heyrovský",9905,"Emil Votocek",1947,C
4154,"Jaroslav Heyrovský",10719,"S Skramovsky",1956,C
4154,"Jaroslav Heyrovský",11796,"C Krauz",1940,C
4154,"Jaroslav Heyrovský",10963,"D Ivancenko",1959,C
4154,"Jaroslav Heyrovský",10969,"P Nemec",1959,C
4154,"Jaroslav Heyrovský",10972,"V Vesely",1959,C
4154,"Jaroslav Heyrovský",10971,"S Stankoviansky",1959,C
4154,"Jaroslav Heyrovský",1311,"Raymond Breckpot",1944,C
4154,"Jaroslav Heyrovský",10962,"G Carpeni",1959,C
4154,"Jaroslav Heyrovský",4785,"Wiktor Kemula",1957,C
4154,"Jaroslav Heyrovský",10724,"F Cuta",1956,C
4154,"Jaroslav Heyrovský",10718,"Rudolf Brdička",1956,C
4154,"Jaroslav Heyrovský",10650,"E Schulek",1955,C
4154,"Jaroslav Heyrovský",10650,"E Schulek",1958,C
4154,"Jaroslav Heyrovský",10965,"J Gasperik",1959,C
4154,"Jaroslav Heyrovský",10725,"J Bulir",1956,C
4154,"Jaroslav Heyrovský",4976,"Izaak M Kolthoff",1957,C
4154,"Jaroslav Heyrovský",9544,"Cornelius J van Nieuwenburg",1938,C
4154,"Jaroslav Heyrovský",10717,"M Kalousek",1956,C
4482,"Vladimir N Ipatieff",1479,"Robert L Burwell Jr",1948,C
4482,"Vladimir N Ipatieff",2605,"Georges Dupont",1941,C
4482,"Vladimir N Ipatieff",2605,"Georges Dupont",1949,C
4482,"Vladimir N Ipatieff",2605,"Georges Dupont",1950,C
4482,"Vladimir N Ipatieff",2488,"Malcolm Dole",1948,C
4482,"Vladimir N Ipatieff",3763,"Louis Hackspill",1950,C
4482,"Vladimir N Ipatieff",7258,"Herman Pines",1948,C
4482,"Vladimir N Ipatieff",7725,"Sir Eric Keightley Rideal",1942,C
4482,"Vladimir N Ipatieff",7731,"Byron Riegel",1948,C
4482,"Vladimir N Ipatieff",10005,"Hein I Waterman",1938,C
9338,"Jacques Tréfouël",4613,"Frédéric Joliot",1946,C
9338,"Jacques Tréfouël",4613,"Frédéric Joliot",1944,C
9338,"Jacques Tréfouël",7541,"Pauline Ramart-Lucas",1950,C
9338,"Jacques Tréfouël",7541,"Pauline Ramart-Lucas",1944,C
9338,"Jacques Tréfouël",7541,"Pauline Ramart-Lucas",1940,C
9338,"Jacques Tréfouël",7541,"Pauline Ramart-Lucas",1946,C
9338,"Jacques Tréfouël",4597,"Paul Job",1951,C
9338,"Jacques Tréfouël",4615,"Irène Joliot-Curie",1944,C
9338,"Jacques Tréfouël",4615,"Irène Joliot-Curie",1946,C
10685,"Dorothy Crowfoot Hodgkin",8946,"Richard L M Synge",1960,C
10685,"Dorothy Crowfoot Hodgkin",7783,"Robert Robinson",1964,C
10685,"Dorothy Crowfoot Hodgkin",7783,"Robert Robinson",1963,C
10685,"Dorothy Crowfoot Hodgkin",7783,"Robert Robinson",1956,C
10685,"Dorothy Crowfoot Hodgkin",7783,"Robert Robinson",1961,C
10685,"Dorothy Crowfoot Hodgkin",7146,"Max Ferdinand Perutz",1963,C
10685,"Dorothy Crowfoot Hodgkin",7146,"Max Ferdinand Perutz",1964,C
10685,"Dorothy Crowfoot Hodgkin",5543,"Robert S Livingston",1957,C
10685,"Dorothy Crowfoot Hodgkin",7045,"Linus C Pauling",1963,C
10685,"Dorothy Crowfoot Hodgkin",10997,"John C Kendrew",1964,C
10685,"Dorothy Crowfoot Hodgkin",10997,"John C Kendrew",1963,C
10685,"Dorothy Crowfoot Hodgkin",2510,"Joseph D Donnay",1950,C
10685,"Dorothy Crowfoot Hodgkin",7994,"Leopold Ruzicka",1957,C
